"date","SiteCode","Month","DOY","BGA","Chl","DO","DOsat","CDOM","pH","Specific.Conductance","Temperature","Turbidity"
2016-11-15,"4917365",11,320,1.6,5.7,NA,NA,NA,8.59,3125,10.61,41.32
2016-11-15,"4917390",11,320,1.1,6.9,9.96,88.9088129408618,NA,8.74,2510,10.42,31.89
2016-11-15,"4917715",11,320,0.8,6.1,8.78,78.5101654050918,NA,8.53,2886,10.51,39.85
2017-05-02,"4917365",5,122,0.7,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-02,"4917390",5,122,0.4,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-02,"4917715",5,122,NA,0.6,NA,NA,NA,NA,NA,NA,17.18
2017-05-03,"4917365",5,123,0.7,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-03,"4917390",5,123,0.4,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-03,"4917715",5,123,NA,0.6,NA,NA,NA,NA,NA,NA,11.4
2017-05-04,"4917365",5,124,0.7,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-04,"4917390",5,124,0.4,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-04,"4917715",5,124,NA,1.1,NA,NA,NA,NA,NA,NA,19.38
2017-05-05,"4917365",5,125,0.4,1.4,9.67,97.8824209144763,NA,8.4,1893,16.95,16.85
2017-05-05,"4917390",5,125,0.3,1.1,9.36,96.4785401695834,NA,8.37,1889,17.74,24.58
2017-05-05,"4917715",5,125,0.3,1.1,9.65,96.1376159445449,NA,8.46,NA,16.83,15.18
2017-05-06,"4917365",5,126,0.7,1.8,9.11,93.4505385531123,NA,8.37,1914,16.7,103.33
2017-05-06,"4917390",5,126,0.6,2.7,9.7,98.4605879928267,NA,8.45,1762,16.22,44.35
2017-05-06,"4917715",5,126,0.4,4.3,8.87,92.3901478876635,NA,8.4,NA,17.42,66.59
2017-05-07,"4917365",5,127,0.7,1.9,8.82,91.5023227560507,NA,8.4,1930,18.36,110.3
2017-05-07,"4917390",5,127,0.8,5,9.12,96.7723232074593,NA,8.48,1779,19.79,53.05
