"date","SiteCode","Month","DOY","BGA","Chl","DO","DOsat","CDOM","pH","Specific.Conductance","Temperature","Turbidity"
2020-06-16,"4917450",6,168,6.39895833333333,11.83125,12.80375,141.91290813936,NA,NA,NA,20.21125,47.5797916666667
2020-06-16,"4917715",6,168,0.48,1.61081801470588,9.14947916666667,NA,NA,NA,NA,NA,NA
2020-06-17,"4917365",6,169,0.6859375,1.5178125,NA,NA,NA,8.54291666666667,1750.59395833333,18.15,92.4048958333333
2020-06-17,"4917390",6,169,0.563958333333333,NA,10.2946875,109.621052724388,NA,NA,NA,18.2634375,103.016666666667
2020-06-17,"4917450",6,169,6.96354166666667,14.40625,9.0196875,96.4044963037236,NA,NA,NA,18.2591666666667,65.1775520833333
2020-06-17,"4917715",6,169,0.593541666666667,1.76333333333333,9.37354166666667,NA,NA,NA,NA,NA,NA
2020-06-18,"4917365",6,170,0.41625,1.1978125,NA,NA,NA,8.54447916666667,1749.46375,17.8976041666667,34.5386458333333
2020-06-18,"4917390",6,170,0.370625,NA,10.3061458333333,109.072683663613,NA,NA,NA,17.9666666666667,40.4895833333333
2020-06-18,"4917450",6,170,6.74895833333333,14.3458333333333,10.7080208333333,114.005898999651,NA,NA,NA,18.0819791666667,43.8966666666667
2020-06-18,"4917715",6,170,0.348333333333333,1.5465625,9.41802083333333,NA,NA,NA,NA,NA,NA
2020-06-19,"4917365",6,171,0.355208333333333,1.1990625,NA,NA,NA,8.5615625,1753.6125,18.5107291666667,23.550625
2020-06-19,"4917390",6,171,0.44125,NA,10.4807291666667,111.489791151634,NA,NA,NA,18.2029166666667,32.0667708333333
2020-06-19,"4917450",6,171,7.11458333333333,16.453125,10.5238541666667,112.17877712134,NA,NA,NA,18.1680208333333,42.3515625
2020-06-19,"4917715",6,171,0.306666666666667,1.54148507882883,9.55708333333333,NA,NA,NA,NA,NA,NA
2020-06-20,"4917365",6,172,0.3709375,1.475625,NA,NA,NA,8.56864583333333,1751.77625,18.8590625,16.1407291666667
2020-06-20,"4917390",6,172,0.470416666666667,NA,10.7502083333333,116.12526779537,NA,NA,NA,18.9270833333333,23.2823958333333
2020-06-20,"4917450",6,172,7.53125,15.65,11.4641666666667,124.525216031999,NA,NA,NA,19.1428125,43.1814583333333
2020-06-20,"4917715",6,172,0.221979166666667,1.54388513513514,9.35135416666667,NA,NA,NA,NA,NA,NA
2020-06-21,"4917365",6,173,0.441770833333333,1.97875,NA,NA,NA,8.57833333333333,1752.30979166667,19.4173958333333,16.2002083333333
2020-06-21,"4917390",6,173,0.438958333333333,NA,11.1369791666667,124.126207662804,NA,NA,NA,20.5048958333333,16.1097916666667
2020-06-21,"4917450",6,173,7.315625,14.9697916666667,11.3177083333333,125.365637218477,NA,NA,NA,19.9980208333333,41.9471875
