"date","SiteCode","Month","DOY","BGA","Chl","DO","DOsat","CDOM","pH","Specific.Conductance","Temperature","Turbidity"
2016-10-13,"4917390",10,287,1.2,2.1,8.22,78.1211427489849,NA,8.64,2797,13.01,40.55
2016-10-13,"4917715",10,287,1.4,2.2,8.01,76.0387600844267,NA,8.58,2852.138,12.94,34.97
2016-10-14,"4917365",10,288,2,1.9,8.37,80.8373348776986,NA,8.67,3133,13.42,41.32
2016-10-14,"4917390",10,288,1.1,2.4,8.1,78.1211226303305,NA,8.61,2735,13.66,47.68
2016-10-14,"4917715",10,288,1.4,2.4,8.03,77.1151245717588,NA,8.57,2826.931,13.3,35.19
2016-10-15,"4917365",10,289,2.1,2,7.89,75.2409038645058,NA,8.66,3197,13.09,52.5
2016-10-15,"4917390",10,289,1.8,2.8,8.12,77.7155145854377,NA,8.65,2734,13.33,62.15
2016-10-15,"4917715",10,289,1.4,2.1,8.21,78.0971218759447,NA,8.55,2818.586,13.04,54.99
2016-10-16,"4917365",10,290,3.2,2.9,7.89,75.9075009108445,NA,8.61,2478,13.3,223.58
2016-10-16,"4917390",10,290,2.4,3.8,8.19,79.0424496573094,NA,8.59,2332,13.34,224.07
2016-10-16,"4917715",10,290,2.3,3.1,8.43,80.5629103310203,NA,8.54,2804,12.87,188.23
2016-10-17,"4917365",10,291,3.2,2.9,8.12,76.4757455133986,NA,8.6,2267,12.05,117.12
2016-10-17,"4917390",10,291,2,3.3,8.33,79.1845717558843,NA,8.58,2456,12.2,104.86
2016-10-17,"4917715",10,291,2,3.4,8.32,78.2572049734677,NA,8.53,2643,12.33,80.82
2016-10-18,"4917365",10,292,2.7,2.6,8.23,74.9776595945973,NA,8.6,3172,10.95,65.08
2016-10-18,"4917390",10,292,2.3,3.4,8.39,77.2255309922884,NA,8.64,2388,11.26,76.94
2016-10-18,"4917715",10,292,1.3,2.5,8.27,75.8197645647557,NA,8.53,2821,11.09,45.27
2016-10-19,"4917365",10,293,2.3,2.6,8.54,75.8747266306624,NA,8.61,3249,10.07,52.54
2016-10-19,"4917390",10,293,2.4,5.2,8.58,76.9223897416957,NA,8.65,2385,10.47,65.53
2016-10-19,"4917715",10,293,1.6,2.7,8.6,76.9371644123017,NA,8.55,2719,10.32,49.65
2016-10-20,"4917365",10,294,1.9,2.6,8.5,76.5307419821913,NA,8.61,3302,9.78,37.4
2016-10-20,"4917390",10,294,2.2,4,8.74,77.8184771173858,NA,8.65,2522,10.19,54.17
2016-10-20,"4917715",10,294,2.1,2.9,8.52,74.993712644062,NA,8.59,2644,9.61,43.53
2016-10-21,"4917365",10,295,1.8,2.4,8.34,75.5167747245644,NA,8.6,3315,9.9,25.47
2016-10-21,"4917390",10,295,1.8,3.6,8.79,77.9840990551945,NA,8.67,2575,10.01,41.5
2016-10-21,"4917715",10,295,1.3,2.3,8.63,76.5463068480439,NA,8.58,2736,10.03,31.21
2016-10-22,"4917365",10,296,1.8,2.5,8.84,79.870533369243,NA,8.63,3172,10.79,24.88
2016-10-22,"4917390",10,296,1.8,3.6,8.88,79.7583566978574,NA,8.68,2347,10.48,41.76
2016-10-22,"4917715",10,296,1.1,2.3,8.39,75.2903558608066,NA,8.54,2799,10.54,34.34
2016-10-23,"4917365",10,297,2.1,2.7,8.81,81.0158706922147,NA,8.7,3175,11.39,31.04
2016-10-23,"4917390",10,297,1.7,4.4,9.05,82.1774352831655,NA,8.72,2422,10.92,44.68
