"Date","Year","Month","Fraction","Depth","Monitoring.Location.ID","Result.Unit","Nitrogen","Phosphate-phosphorus","NP_mass","NP_mol"
1999-07-06,1999,7,"Total","Surface",4917500,"mg/l",NA,0.052,NA,NA
1999-07-06,1999,7,"Total","Surface",4917520,"mg/l",NA,0.041,NA,NA
1999-07-06,1999,7,"Total","Surface",4917620,"mg/l",NA,0.036,NA,NA
1999-07-06,1999,7,"Total","Surface",4917770,"mg/l",NA,0.054,NA,NA
1999-08-19,1999,8,"Dissolved","Bottom",4917310,"mg/l",NA,0.01,NA,NA
1999-08-19,1999,8,"Dissolved","Bottom",4917370,"mg/l",NA,0.01,NA,NA
1999-08-19,1999,8,"Dissolved","Bottom",4917390,"mg/l",NA,0.02,NA,NA
1999-08-19,1999,8,"Dissolved","Bottom",4917500,"mg/l",NA,0.01,NA,NA
1999-08-19,1999,8,"Dissolved","Bottom",4917520,"mg/l",NA,0.01,NA,NA
1999-08-19,1999,8,"Dissolved","Surface",4917310,"mg/l",NA,0.01,NA,NA
1999-08-19,1999,8,"Dissolved","Surface",4917320,"mg/l",NA,0.01,NA,NA
1999-08-19,1999,8,"Dissolved","Surface",4917370,"mg/l",NA,0.01,NA,NA
1999-08-19,1999,8,"Dissolved","Surface",4917390,"mg/l",NA,0.01,NA,NA
1999-08-19,1999,8,"Dissolved","Surface",4917500,"mg/l",NA,0.01,NA,NA
1999-08-19,1999,8,"Dissolved","Surface",4917520,"mg/l",NA,0.01,NA,NA
1999-08-19,1999,8,"Total","Bottom",4917310,"mg/l",NA,0.06,NA,NA
1999-08-19,1999,8,"Total","Bottom",4917370,"mg/l",NA,0.061,NA,NA
1999-08-19,1999,8,"Total","Bottom",4917390,"mg/l",NA,0.047,NA,NA
1999-08-19,1999,8,"Total","Bottom",4917500,"mg/l",NA,0.659,NA,NA
1999-08-19,1999,8,"Total","Bottom",4917520,"mg/l",NA,0.112,NA,NA
1999-08-19,1999,8,"Total","Surface",4917310,"mg/l",NA,0.076,NA,NA
1999-08-19,1999,8,"Total","Surface",4917320,"mg/l",NA,0.088,NA,NA
1999-08-19,1999,8,"Total","Surface",4917370,"mg/l",NA,0.049,NA,NA
1999-08-19,1999,8,"Total","Surface",4917390,"mg/l",NA,0.037,NA,NA
1999-08-19,1999,8,"Total","Surface",4917500,"mg/l",NA,0.024,NA,NA
1999-08-19,1999,8,"Total","Surface",4917520,"mg/l",NA,0.235,NA,NA
2001-07-19,2001,7,"Dissolved","Bottom",4917310,"mg/l",NA,0.021,NA,NA
2001-07-19,2001,7,"Dissolved","Bottom",4917370,"mg/l",NA,0.021,NA,NA
2001-07-19,2001,7,"Dissolved","Bottom",4917390,"mg/l",NA,0.01,NA,NA
2001-07-19,2001,7,"Dissolved","Bottom",4917500,"mg/l",NA,0.01,NA,NA
2001-07-19,2001,7,"Dissolved","Bottom",4917520,"mg/l",NA,0.01,NA,NA
2001-07-19,2001,7,"Dissolved","Surface",4917310,"mg/l",NA,0.01,NA,NA
2001-07-19,2001,7,"Dissolved","Surface",4917370,"mg/l",NA,0.01,NA,NA
2001-07-19,2001,7,"Dissolved","Surface",4917390,"mg/l",NA,0.021,NA,NA
2001-07-19,2001,7,"Dissolved","Surface",4917500,"mg/l",NA,0.02,NA,NA
2001-07-19,2001,7,"Dissolved","Surface",4917520,"mg/l",NA,0.021,NA,NA
2001-07-19,2001,7,"Total","Bottom",4917310,"mg/l",NA,0.193,NA,NA
2001-07-19,2001,7,"Total","Bottom",4917370,"mg/l",NA,0.114,NA,NA
2001-07-19,2001,7,"Total","Bottom",4917390,"mg/l",NA,0.075,NA,NA
2001-07-19,2001,7,"Total","Bottom",4917500,"mg/l",NA,0.075,NA,NA
2001-07-19,2001,7,"Total","Bottom",4917520,"mg/l",NA,0.077,NA,NA
2001-07-19,2001,7,"Total","Surface",4917310,"mg/l",NA,0.088,NA,NA
2001-07-19,2001,7,"Total","Surface",4917370,"mg/l",NA,0.111,NA,NA
2001-07-19,2001,7,"Total","Surface",4917390,"mg/l",NA,0.067,NA,NA
2001-07-19,2001,7,"Total","Surface",4917500,"mg/l",NA,0.082,NA,NA
2001-07-19,2001,7,"Total","Surface",4917520,"mg/l",NA,0.104,NA,NA
2001-09-21,2001,9,"Dissolved","Bottom",4917310,"mg/l",NA,0.034,NA,NA
2001-09-21,2001,9,"Dissolved","Bottom",4917370,"mg/l",NA,0.034,NA,NA
2001-09-21,2001,9,"Dissolved","Bottom",4917390,"mg/l",NA,0.024,NA,NA
2001-09-21,2001,9,"Dissolved","Bottom",4917500,"mg/l",NA,0.031,NA,NA
2001-09-21,2001,9,"Dissolved","Bottom",4917520,"mg/l",NA,0.038,NA,NA
2001-09-21,2001,9,"Dissolved","Surface",4917520,"mg/l",NA,0.032,NA,NA
2001-09-21,2001,9,"Total","Bottom",4917310,"mg/l",NA,0.092,NA,NA
2001-09-21,2001,9,"Total","Bottom",4917370,"mg/l",NA,0.066,NA,NA
2001-09-21,2001,9,"Total","Bottom",4917390,"mg/l",NA,0.039,NA,NA
2001-09-21,2001,9,"Total","Bottom",4917500,"mg/l",NA,0.038,NA,NA
2001-09-21,2001,9,"Total","Bottom",4917520,"mg/l",NA,0.065,NA,NA
2001-09-21,2001,9,"Total","Surface",4917520,"mg/l",NA,0.06,NA,NA
2002-06-14,2002,6,"Dissolved","Bottom",4917310,"mg/l",NA,0.01,NA,NA
2002-06-14,2002,6,"Dissolved","Bottom",4917370,"mg/l",NA,0.01,NA,NA
2002-06-14,2002,6,"Dissolved","Bottom",4917390,"mg/l",NA,0.01,NA,NA
2002-06-14,2002,6,"Dissolved","Bottom",4917500,"mg/l",NA,0.01,NA,NA
2002-06-14,2002,6,"Dissolved","Bottom",4917520,"mg/l",NA,0.01,NA,NA
2002-06-14,2002,6,"Dissolved","Surface",4917310,"mg/l",NA,0.01,NA,NA
2002-06-14,2002,6,"Dissolved","Surface",4917370,"mg/l",NA,0.01,NA,NA
2002-06-14,2002,6,"Dissolved","Surface",4917390,"mg/l",NA,0.01,NA,NA
2002-06-14,2002,6,"Dissolved","Surface",4917500,"mg/l",NA,0.01,NA,NA
2002-06-14,2002,6,"Dissolved","Surface",4917520,"mg/l",NA,0.01,NA,NA
2002-06-14,2002,6,"Total","Bottom",4917500,"mg/l",NA,0.064,NA,NA
2002-06-14,2002,6,"Total","Bottom",4917520,"mg/l",NA,0.075,NA,NA
2002-06-14,2002,6,"Total","Surface",4917500,"mg/l",NA,0.072,NA,NA
2002-06-14,2002,6,"Total","Surface",4917520,"mg/l",NA,0.057,NA,NA
2002-08-01,2002,8,"Dissolved","Surface",4917310,"mg/l",NA,0.01,NA,NA
2002-08-01,2002,8,"Dissolved","Surface",4917370,"mg/l",NA,0.01,NA,NA
2002-08-01,2002,8,"Dissolved","Surface",4917390,"mg/l",NA,0.01,NA,NA
2002-08-01,2002,8,"Dissolved","Surface",4917500,"mg/l",NA,0.01,NA,NA
2002-08-01,2002,8,"Dissolved","Surface",4917520,"mg/l",NA,0.01,NA,NA
2002-08-01,2002,8,"Total","Surface",4917310,"mg/l",NA,0.074,NA,NA
2002-08-01,2002,8,"Total","Surface",4917370,"mg/l",NA,0.126,NA,NA
2002-08-01,2002,8,"Total","Surface",4917390,"mg/l",NA,0.054,NA,NA
2002-08-01,2002,8,"Total","Surface",4917500,"mg/l",NA,0.164,NA,NA
2002-08-01,2002,8,"Total","Surface",4917520,"mg/l",NA,0.083,NA,NA
2003-07-03,2003,7,"Dissolved","Bottom",4917310,"mg/l",NA,0.02827,NA,NA
2003-07-03,2003,7,"Dissolved","Bottom",4917370,"mg/l",NA,0.02687,NA,NA
2003-07-03,2003,7,"Dissolved","Bottom",4917390,"mg/l",NA,0.01,NA,NA
2003-07-03,2003,7,"Dissolved","Bottom",4917500,"mg/l",NA,0.01,NA,NA
2003-07-03,2003,7,"Dissolved","Bottom",4917520,"mg/l",NA,0.01,NA,NA
2003-07-03,2003,7,"Dissolved","Surface",4917310,"mg/l",NA,0.02753,NA,NA
2003-07-03,2003,7,"Dissolved","Surface",4917370,"mg/l",NA,0.02671,NA,NA
2003-07-03,2003,7,"Dissolved","Surface",4917390,"mg/l",NA,0.02102,NA,NA
2003-07-03,2003,7,"Dissolved","Surface",4917500,"mg/l",NA,0.01,NA,NA
2003-07-03,2003,7,"Dissolved","Surface",4917520,"mg/l",NA,0.01,NA,NA
2003-07-03,2003,7,"Total","Bottom",4917310,"mg/l",NA,0.01,NA,NA
2003-07-03,2003,7,"Total","Bottom",4917370,"mg/l",NA,0.01,NA,NA
2003-07-03,2003,7,"Total","Bottom",4917390,"mg/l",NA,0.027,NA,NA
2003-07-03,2003,7,"Total","Bottom",4917500,"mg/l",NA,0.021,NA,NA
2003-07-03,2003,7,"Total","Bottom",4917520,"mg/l",NA,0.021,NA,NA
2003-07-03,2003,7,"Total","Surface",4917310,"mg/l",NA,0.01,NA,NA
2003-07-03,2003,7,"Total","Surface",4917370,"mg/l",NA,0.01,NA,NA
2003-07-03,2003,7,"Total","Surface",4917390,"mg/l",NA,0.022,NA,NA
2003-07-03,2003,7,"Total","Surface",4917500,"mg/l",NA,0.021,NA,NA
2003-07-03,2003,7,"Total","Surface",4917520,"mg/l",NA,0.037,NA,NA
2003-07-31,2003,7,"Dissolved","Surface",4917310,"mg/l",NA,0.01,NA,NA
2003-07-31,2003,7,"Dissolved","Surface",4917370,"mg/l",NA,0.01,NA,NA
2003-07-31,2003,7,"Dissolved","Surface",4917390,"mg/l",NA,0.01,NA,NA
2003-07-31,2003,7,"Dissolved","Surface",4917500,"mg/l",NA,0.01,NA,NA
2003-07-31,2003,7,"Dissolved","Surface",4917520,"mg/l",NA,0.01,NA,NA
2003-07-31,2003,7,"Total","Surface",4917310,"mg/l",NA,0.101,NA,NA
2003-07-31,2003,7,"Total","Surface",4917370,"mg/l",NA,0.112,NA,NA
2003-07-31,2003,7,"Total","Surface",4917390,"mg/l",NA,0.107,NA,NA
2003-07-31,2003,7,"Total","Surface",4917500,"mg/l",NA,0.063,NA,NA
2003-07-31,2003,7,"Total","Surface",4917520,"mg/l",NA,0.079,NA,NA
2004-06-22,2004,6,"Dissolved","Bottom",4917310,"mg/l",NA,0.01,NA,NA
2004-06-22,2004,6,"Dissolved","Surface",4917310,"mg/l",NA,0.01,NA,NA
2004-06-22,2004,6,"Dissolved","Surface",4917370,"mg/l",NA,0.01,NA,NA
2004-06-22,2004,6,"Dissolved","Surface",4917390,"mg/l",NA,0.01,NA,NA
2004-06-22,2004,6,"Dissolved","Surface",4917500,"mg/l",NA,0.01,NA,NA
2004-06-22,2004,6,"Dissolved","Surface",4917520,"mg/l",NA,0.01,NA,NA
2004-06-22,2004,6,"Total","Bottom",4917310,"mg/l",NA,0.037,NA,NA
2004-06-22,2004,6,"Total","Surface",4917310,"mg/l",NA,0.039,NA,NA
2004-06-22,2004,6,"Total","Surface",4917370,"mg/l",NA,0.041,NA,NA
2004-06-22,2004,6,"Total","Surface",4917390,"mg/l",NA,0.039,NA,NA
2004-06-22,2004,6,"Total","Surface",4917500,"mg/l",NA,0.038,NA,NA
2004-06-22,2004,6,"Total","Surface",4917520,"mg/l",NA,0.028,NA,NA
2005-07-07,2005,7,"Dissolved","Bottom",4917310,"mg/l",NA,0.01,NA,NA
2005-07-07,2005,7,"Dissolved","Bottom",4917370,"mg/l",NA,0.01,NA,NA
2005-07-07,2005,7,"Dissolved","Bottom",4917390,"mg/l",NA,0.01,NA,NA
2005-07-07,2005,7,"Dissolved","Bottom",4917500,"mg/l",NA,0.01,NA,NA
2005-07-07,2005,7,"Dissolved","Bottom",4917520,"mg/l",NA,0.01,NA,NA
2005-07-07,2005,7,"Dissolved","Bottom",4917770,"mg/l",NA,0.01,NA,NA
2005-07-07,2005,7,"Dissolved","Surface",4917310,"mg/l",NA,0.01,NA,NA
2005-07-07,2005,7,"Dissolved","Surface",4917370,"mg/l",NA,0.01,NA,NA
2005-07-07,2005,7,"Dissolved","Surface",4917390,"mg/l",NA,0.027,NA,NA
2005-07-07,2005,7,"Dissolved","Surface",4917500,"mg/l",NA,0.01,NA,NA
2005-07-07,2005,7,"Dissolved","Surface",4917520,"mg/l",NA,0.01,NA,NA
2005-07-07,2005,7,"Dissolved","Surface",4917770,"mg/l",NA,0.01,NA,NA
2005-07-07,2005,7,"Total","Bottom",4917310,"mg/l",NA,0.027,NA,NA
2005-07-07,2005,7,"Total","Bottom",4917370,"mg/l",NA,0.031,NA,NA
2005-07-07,2005,7,"Total","Bottom",4917390,"mg/l",NA,0.025,NA,NA
2005-07-07,2005,7,"Total","Bottom",4917500,"mg/l",NA,0.01,NA,NA
2005-07-07,2005,7,"Total","Bottom",4917520,"mg/l",NA,0.027,NA,NA
2005-07-07,2005,7,"Total","Bottom",4917770,"mg/l",NA,0.03,NA,NA
2005-07-07,2005,7,"Total","Surface",4917310,"mg/l",NA,0.021,NA,NA
2005-07-07,2005,7,"Total","Surface",4917370,"mg/l",NA,0.023,NA,NA
2005-07-07,2005,7,"Total","Surface",4917390,"mg/l",NA,0.024,NA,NA
2005-07-07,2005,7,"Total","Surface",4917500,"mg/l",NA,0.01,NA,NA
2005-07-07,2005,7,"Total","Surface",4917520,"mg/l",NA,0.02,NA,NA
2005-07-07,2005,7,"Total","Surface",4917770,"mg/l",NA,0.025,NA,NA
2005-08-05,2005,8,"Dissolved","Bottom",4917310,"mg/l",NA,0.021,NA,NA
2005-08-05,2005,8,"Dissolved","Bottom",4917520,"mg/l",NA,0.01,NA,NA
2005-08-05,2005,8,"Dissolved","Surface",4917310,"mg/l",NA,0.01,NA,NA
2005-08-05,2005,8,"Dissolved","Surface",4917520,"mg/l",NA,0.01,NA,NA
2005-08-05,2005,8,"Total","Bottom",4917310,"mg/l",NA,0.095,NA,NA
2005-08-05,2005,8,"Total","Bottom",4917520,"mg/l",NA,0.071,NA,NA
2005-08-05,2005,8,"Total","Surface",4917310,"mg/l",NA,0.033,NA,NA
2005-08-05,2005,8,"Total","Surface",4917520,"mg/l",NA,0.046,NA,NA
2005-09-28,2005,9,"Dissolved","Bottom",4917310,"mg/l",NA,0.01,NA,NA
2005-09-28,2005,9,"Dissolved","Bottom",4917370,"mg/l",NA,0.01,NA,NA
2005-09-28,2005,9,"Dissolved","Bottom",4917390,"mg/l",NA,0.01,NA,NA
2005-09-28,2005,9,"Dissolved","Bottom",4917500,"mg/l",NA,0.01,NA,NA
2005-09-28,2005,9,"Dissolved","Surface",4917310,"mg/l",NA,0.01,NA,NA
2005-09-28,2005,9,"Dissolved","Surface",4917370,"mg/l",NA,0.01,NA,NA
2005-09-28,2005,9,"Dissolved","Surface",4917390,"mg/l",NA,0.01,NA,NA
2005-09-28,2005,9,"Dissolved","Surface",4917500,"mg/l",NA,0.01,NA,NA
2005-09-28,2005,9,"Total","Bottom",4917310,"mg/l",NA,0.099,NA,NA
2005-09-28,2005,9,"Total","Bottom",4917370,"mg/l",NA,0.054,NA,NA
2005-09-28,2005,9,"Total","Bottom",4917390,"mg/l",NA,0.112,NA,NA
2005-09-28,2005,9,"Total","Bottom",4917500,"mg/l",NA,0.044,NA,NA
2005-09-28,2005,9,"Total","Surface",4917310,"mg/l",NA,0.037,NA,NA
2005-09-28,2005,9,"Total","Surface",4917370,"mg/l",NA,0.041,NA,NA
2005-09-28,2005,9,"Total","Surface",4917390,"mg/l",NA,0.032,NA,NA
2005-09-28,2005,9,"Total","Surface",4917500,"mg/l",NA,0.043,NA,NA
2006-05-18,2006,5,"Dissolved","Bottom",4917310,"mg/l",NA,0.01,NA,NA
2006-05-18,2006,5,"Dissolved","Bottom",4917500,"mg/l",NA,0.01,NA,NA
2006-05-18,2006,5,"Dissolved","Bottom",4917520,"mg/l",NA,0.01,NA,NA
2006-05-18,2006,5,"Dissolved","Bottom",4917770,"mg/l",NA,0.01,NA,NA
2006-05-18,2006,5,"Dissolved","Surface",4917310,"mg/l",NA,0.01,NA,NA
2006-05-18,2006,5,"Dissolved","Surface",4917500,"mg/l",NA,0.01,NA,NA
2006-05-18,2006,5,"Dissolved","Surface",4917520,"mg/l",NA,0.01,NA,NA
2006-05-18,2006,5,"Dissolved","Surface",4917770,"mg/l",NA,0.01,NA,NA
2006-05-18,2006,5,"Total","Bottom",4917310,"mg/l",NA,0.035,NA,NA
2006-05-18,2006,5,"Total","Bottom",4917500,"mg/l",NA,0.01,NA,NA
2006-05-18,2006,5,"Total","Bottom",4917520,"mg/l",NA,0.01,NA,NA
2006-05-18,2006,5,"Total","Bottom",4917770,"mg/l",NA,0.01,NA,NA
2006-05-18,2006,5,"Total","Surface",4917310,"mg/l",NA,0.054,NA,NA
2006-05-18,2006,5,"Total","Surface",4917500,"mg/l",NA,0.01,NA,NA
2006-05-18,2006,5,"Total","Surface",4917520,"mg/l",NA,0.01,NA,NA
2006-05-18,2006,5,"Total","Surface",4917770,"mg/l",NA,0.01,NA,NA
2006-06-29,2006,6,"Dissolved","Bottom",4917310,"mg/l",NA,0.01,NA,NA
2006-06-29,2006,6,"Dissolved","Bottom",4917370,"mg/l",NA,0.01,NA,NA
2006-06-29,2006,6,"Dissolved","Bottom",4917390,"mg/l",NA,0.01,NA,NA
2006-06-29,2006,6,"Dissolved","Bottom",4917500,"mg/l",NA,0.01,NA,NA
2006-06-29,2006,6,"Dissolved","Bottom",4917520,"mg/l",NA,0.01,NA,NA
2006-06-29,2006,6,"Dissolved","Bottom",4917770,"mg/l",NA,0.01,NA,NA
2006-06-29,2006,6,"Dissolved","Surface",4917310,"mg/l",NA,0.01,NA,NA
2006-06-29,2006,6,"Dissolved","Surface",4917370,"mg/l",NA,0.01,NA,NA
2006-06-29,2006,6,"Dissolved","Surface",4917390,"mg/l",NA,0.01,NA,NA
2006-06-29,2006,6,"Dissolved","Surface",4917500,"mg/l",NA,0.01,NA,NA
2006-06-29,2006,6,"Dissolved","Surface",4917520,"mg/l",NA,0.01,NA,NA
2006-06-29,2006,6,"Dissolved","Surface",4917770,"mg/l",NA,0.01,NA,NA
2006-06-29,2006,6,"Total","Bottom",4917310,"mg/l",NA,0.038,NA,NA
2006-06-29,2006,6,"Total","Bottom",4917370,"mg/l",NA,0.01,NA,NA
2006-06-29,2006,6,"Total","Bottom",4917390,"mg/l",NA,0.024,NA,NA
2006-06-29,2006,6,"Total","Bottom",4917500,"mg/l",NA,0.01,NA,NA
2006-06-29,2006,6,"Total","Bottom",4917520,"mg/l",NA,0.01,NA,NA
2006-06-29,2006,6,"Total","Bottom",4917770,"mg/l",NA,0.01,NA,NA
2006-06-29,2006,6,"Total","Surface",4917310,"mg/l",NA,0.029,NA,NA
2006-06-29,2006,6,"Total","Surface",4917370,"mg/l",NA,0.027,NA,NA
2006-06-29,2006,6,"Total","Surface",4917390,"mg/l",NA,0.01,NA,NA
2006-06-29,2006,6,"Total","Surface",4917500,"mg/l",NA,0.01,NA,NA
2006-06-29,2006,6,"Total","Surface",4917520,"mg/l",NA,0.01,NA,NA
2006-06-29,2006,6,"Total","Surface",4917770,"mg/l",NA,0.01,NA,NA
2006-07-13,2006,7,"Dissolved","Bottom",4917370,"mg/l",NA,0.01,NA,NA
2006-07-13,2006,7,"Dissolved","Bottom",4917390,"mg/l",NA,0.029,NA,NA
2006-07-13,2006,7,"Dissolved","Bottom",4917500,"mg/l",NA,0.02,NA,NA
2006-07-13,2006,7,"Dissolved","Bottom",4917770,"mg/l",NA,0.01,NA,NA
2006-07-13,2006,7,"Dissolved","Surface",4917310,"mg/l",NA,0.01,NA,NA
2006-07-13,2006,7,"Dissolved","Surface",4917370,"mg/l",NA,0.01,NA,NA
2006-07-13,2006,7,"Dissolved","Surface",4917390,"mg/l",NA,0.023,NA,NA
2006-07-13,2006,7,"Dissolved","Surface",4917500,"mg/l",NA,0.01,NA,NA
2006-07-13,2006,7,"Dissolved","Surface",4917520,"mg/l",NA,0.01,NA,NA
2006-07-13,2006,7,"Dissolved","Surface",4917770,"mg/l",NA,0.01,NA,NA
2006-07-13,2006,7,"Total","Bottom",4917370,"mg/l",NA,0.045,NA,NA
2006-07-13,2006,7,"Total","Bottom",4917390,"mg/l",NA,0.064,NA,NA
2006-07-13,2006,7,"Total","Bottom",4917500,"mg/l",NA,0.046,NA,NA
2006-07-13,2006,7,"Total","Bottom",4917770,"mg/l",NA,0.058,NA,NA
2006-07-13,2006,7,"Total","Surface",4917310,"mg/l",NA,0.032,NA,NA
2006-07-13,2006,7,"Total","Surface",4917370,"mg/l",NA,0.033,NA,NA
2006-07-13,2006,7,"Total","Surface",4917390,"mg/l",NA,0.061,NA,NA
2006-07-13,2006,7,"Total","Surface",4917500,"mg/l",NA,0.035,NA,NA
2006-07-13,2006,7,"Total","Surface",4917520,"mg/l",NA,0.027,NA,NA
2006-07-13,2006,7,"Total","Surface",4917770,"mg/l",NA,0.044,NA,NA
2006-09-12,2006,9,"Dissolved","Bottom",4917310,"mg/l",NA,0.03,NA,NA
2006-09-12,2006,9,"Dissolved","Bottom",4917370,"mg/l",NA,0.031,NA,NA
2006-09-12,2006,9,"Dissolved","Bottom",4917390,"mg/l",NA,0.028,NA,NA
2006-09-12,2006,9,"Dissolved","Bottom",4917500,"mg/l",NA,0.029,NA,NA
2006-09-12,2006,9,"Dissolved","Bottom",4917520,"mg/l",NA,0.029,NA,NA
2006-09-12,2006,9,"Dissolved","Bottom",4917770,"mg/l",NA,0.029,NA,NA
2006-09-12,2006,9,"Dissolved","Surface",4917370,"mg/l",NA,0.031,NA,NA
2006-09-12,2006,9,"Dissolved","Surface",4917390,"mg/l",NA,0.039,NA,NA
2006-09-12,2006,9,"Dissolved","Surface",4917500,"mg/l",NA,0.035,NA,NA
2006-09-12,2006,9,"Dissolved","Surface",4917520,"mg/l",NA,0.031,NA,NA
2006-09-12,2006,9,"Dissolved","Surface",4917770,"mg/l",NA,0.031,NA,NA
2006-09-12,2006,9,"Total","Bottom",4917310,"mg/l",NA,0.064,NA,NA
2006-09-12,2006,9,"Total","Bottom",4917370,"mg/l",NA,0.064,NA,NA
2006-09-12,2006,9,"Total","Bottom",4917390,"mg/l",NA,0.061,NA,NA
2006-09-12,2006,9,"Total","Bottom",4917500,"mg/l",NA,0.066,NA,NA
2006-09-12,2006,9,"Total","Bottom",4917520,"mg/l",NA,0.049,NA,NA
2006-09-12,2006,9,"Total","Bottom",4917770,"mg/l",NA,0.047,NA,NA
2006-09-12,2006,9,"Total","Surface",4917370,"mg/l",NA,0.04,NA,NA
2006-09-12,2006,9,"Total","Surface",4917390,"mg/l",NA,0.055,NA,NA
2006-09-12,2006,9,"Total","Surface",4917500,"mg/l",NA,0.058,NA,NA
2006-09-12,2006,9,"Total","Surface",4917520,"mg/l",NA,0.048,NA,NA
2006-09-12,2006,9,"Total","Surface",4917770,"mg/l",NA,0.041,NA,NA
2007-06-20,2007,6,"Dissolved","Bottom",4917310,"mg/l",NA,0.01,NA,NA
2007-06-20,2007,6,"Dissolved","Bottom",4917370,"mg/l",NA,0.01,NA,NA
2007-06-20,2007,6,"Dissolved","Bottom",4917390,"mg/l",NA,0.01,NA,NA
2007-06-20,2007,6,"Dissolved","Bottom",4917500,"mg/l",NA,0.01,NA,NA
2007-06-20,2007,6,"Dissolved","Bottom",4917520,"mg/l",NA,0.01,NA,NA
2007-06-20,2007,6,"Dissolved","Bottom",4917770,"mg/l",NA,0.01,NA,NA
2007-06-20,2007,6,"Total","Bottom",4917310,"mg/l",NA,0.02,NA,NA
2007-06-20,2007,6,"Total","Bottom",4917370,"mg/l",NA,0.031,NA,NA
2007-06-20,2007,6,"Total","Bottom",4917390,"mg/l",NA,0.023,NA,NA
2007-06-20,2007,6,"Total","Bottom",4917500,"mg/l",NA,0.029,NA,NA
2007-06-20,2007,6,"Total","Bottom",4917520,"mg/l",NA,0.023,NA,NA
2007-06-20,2007,6,"Total","Bottom",4917770,"mg/l",NA,0.032,NA,NA
2007-07-10,2007,7,"Dissolved","Bottom",4917310,"mg/l",NA,0.01,NA,NA
2007-07-10,2007,7,"Dissolved","Bottom",4917370,"mg/l",NA,0.01,NA,NA
2007-07-10,2007,7,"Dissolved","Bottom",4917390,"mg/l",NA,0.01,NA,NA
2007-07-10,2007,7,"Dissolved","Bottom",4917500,"mg/l",NA,0.01,NA,NA
2007-07-10,2007,7,"Dissolved","Bottom",4917520,"mg/l",NA,0.01,NA,NA
2007-07-10,2007,7,"Dissolved","Bottom",4917770,"mg/l",NA,0.01,NA,NA
2007-07-10,2007,7,"Total","Bottom",4917310,"mg/l",NA,0.03,NA,NA
2007-07-10,2007,7,"Total","Bottom",4917370,"mg/l",NA,0.023,NA,NA
2007-07-10,2007,7,"Total","Bottom",4917390,"mg/l",NA,0.034,NA,NA
2007-07-10,2007,7,"Total","Bottom",4917500,"mg/l",NA,0.022,NA,NA
2007-07-10,2007,7,"Total","Bottom",4917520,"mg/l",NA,0.01,NA,NA
2007-07-10,2007,7,"Total","Bottom",4917770,"mg/l",NA,0.024,NA,NA
2007-08-16,2007,8,"Dissolved","Bottom",4917310,"mg/l",NA,0.01,NA,NA
2007-08-16,2007,8,"Dissolved","Bottom",4917370,"mg/l",NA,0.02,NA,NA
2007-08-16,2007,8,"Dissolved","Bottom",4917390,"mg/l",NA,0.01,NA,NA
2007-08-16,2007,8,"Dissolved","Bottom",4917500,"mg/l",NA,0.01,NA,NA
2007-08-16,2007,8,"Dissolved","Bottom",4917520,"mg/l",NA,0.022,NA,NA
2007-08-16,2007,8,"Total","Bottom",4917310,"mg/l",NA,0.07,NA,NA
2007-08-16,2007,8,"Total","Bottom",4917370,"mg/l",NA,0.05,NA,NA
2007-08-16,2007,8,"Total","Bottom",4917390,"mg/l",NA,0.038,NA,NA
2007-08-16,2007,8,"Total","Bottom",4917500,"mg/l",NA,0.027,NA,NA
2007-08-16,2007,8,"Total","Bottom",4917520,"mg/l",NA,0.049,NA,NA
2009-06-22,2009,6,"Dissolved","Bottom",4917370,"mg/l",0.528,0.051,10.3529411764706,22.8936960091383
2009-06-22,2009,6,"Dissolved","Bottom",4917390,"mg/l",0.471,0.047,10.0212765957447,22.1602785233523
2009-06-22,2009,6,"Dissolved","Bottom",4917500,"mg/l",0.535,0.069,7.7536231884058,17.1457645918242
2009-06-22,2009,6,"Dissolved","Surface",4917310,"mg/l",0.422,0.048,8.79166666666667,19.4412139168511
2009-06-22,2009,6,"Dissolved","Surface",4917370,"mg/l",0.575,0.055,10.4545454545455,23.1183758769966
2009-06-22,2009,6,"Dissolved","Surface",4917390,"mg/l",0.475,0.045,10.5555555555556,23.3417418274989
2009-06-22,2009,6,"Dissolved","Surface",4917450,"mg/l",0.493,0.078,6.32051282051282,13.9766948027818
2009-06-22,2009,6,"Dissolved","Surface",4917500,"mg/l",0.527,0.054,9.75925925925926,21.5808735843718
2009-06-22,2009,6,"Dissolved","Surface",4917520,"mg/l",0.508,0.068,7.47058823529412,16.519882915685
2009-06-22,2009,6,"Dissolved","Surface",4917600,"mg/l",0.472,0.05,9.44,20.8748882701506
2009-06-22,2009,6,"Dissolved","Surface",4917770,"mg/l",0.56,0.075,7.46666666666667,16.5112110611361
2009-06-22,2009,6,"Total","Bottom",4917370,"mg/l",NA,0.068,NA,NA
2009-06-22,2009,6,"Total","Bottom",4917390,"mg/l",NA,0.061,NA,NA
2009-06-22,2009,6,"Total","Bottom",4917500,"mg/l",NA,0.066,NA,NA
2009-06-22,2009,6,"Total","Surface",4917310,"mg/l",NA,0.061,NA,NA
2009-06-22,2009,6,"Total","Surface",4917370,"mg/l",NA,0.061,NA,NA
2009-06-22,2009,6,"Total","Surface",4917390,"mg/l",NA,0.057,NA,NA
2009-06-22,2009,6,"Total","Surface",4917450,"mg/l",NA,0.201,NA,NA
