MonitoringLocationIdentifier,Date,Chlorophyll a,"Depth, Secchi disk depth",Phosphate-phosphorus,TSIchl,TSItp,TSIsd,Year,Month,Monitoring.Location.ID,Monitoring.Location.Name,Provo,Monitoring.Location.Latitude,Monitoring.Location.Longitude
UTAHDWQ_WQX-4917450,2012-10-11,175.9,,0.199,81.3168725436039,79.3149285110878,,2012,10,4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,1,40.18913907,-111.6999312
UTAHDWQ_WQX-4917450,2013-06-17,181.72,0.12,0.36,81.6362016711427,87.7326772465922,90.5529975566433,2013,6,4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,1,40.18913907,-111.6999312
UTAHDWQ_WQX-4917450,2013-07-02,130.82,0.15,0.35,78.4121970821494,87.3326507936651,87.3374989822056,2013,7,4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,1,40.18913907,-111.6999312
UTAHDWQ_WQX-4917450,2013-09-16,98.5,0.15,0.548,75.6284547376266,93.6991090746618,87.3374989822056,2013,9,4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,1,40.18913907,-111.6999312
UTAHDWQ_WQX-4917450,2014-06-02,69.35,0.35,0.318,72.1862198997239,85.9711296354785,75.127936814026,2014,6,4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,1,40.18913907,-111.6999312
UTAHDWQ_WQX-4917450,2015-05-11,44.96,0.24,0.228,67.9346351467931,81.2467079311531,80.5647466847745,2015,5,4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,1,40.18913907,-111.6999312
UTAHDWQ_WQX-4917450,2015-06-03,37.08,0.25,0.224,66.044292636244,80.9953739363416,79.9765017437376,2015,6,4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,1,40.18913907,-111.6999312
UTAHDWQ_WQX-4917450,2017-05-10,75.5333333333333,0.25,0.372,73.0240715278721,88.1982927306787,79.9765017437376,2017,5,4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,1,40.18913907,-111.6999312
UTAHDWQ_WQX-4917450,2017-06-15,80.1666666666667,0.3,0.235,73.6080975266103,81.6761143008471,77.3492481103367,2017,6,4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,1,40.18913907,-111.6999312
UTAHDWQ_WQX-4917450,2017-07-11,254.222222222222,0.15,0.687,84.9298280843536,96.9091469495574,87.3374989822056,2017,7,4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,1,40.18913907,-111.6999312
UTAHDWQ_WQX-4917450,2017-08-07,265.5,0.23,0.696,85.3556415870904,97.0939651767488,81.1780307285494,2017,8,4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,1,40.18913907,-111.6999312
UTAHDWQ_WQX-4917450,2017-09-18,133.111111111111,0.2,0.503,78.5825170151373,92.4823804154163,83.1920003181754,2017,9,4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,1,40.18913907,-111.6999312
UTAHDWQ_WQX-4917450,2017-10-10,14.8355555555556,0.38,0.292,57.0578319467903,84.7599039922096,73.9428858184312,2017,10,4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,1,40.18913907,-111.6999312
UTAHDWQ_WQX-4917450,2017-11-08,13.4755555555556,0.25,0.423,56.1146067501124,90.0226849424572,79.9765017437376,2017,11,4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,1,40.18913907,-111.6999312
UTAHDWQ_WQX-4917450,2018-05-17,80.6666666666667,0.25,0.31,73.669092541763,85.6093266242045,79.9765017437376,2018,5,4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,1,40.18913907,-111.6999312
UTAHDWQ_WQX-4917450,2018-06-11,230.666666666667,0.1,0.515,83.9759516727752,92.8171699894251,93.1802511900442,2018,6,4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,1,40.18913907,-111.6999312
UTAHDWQ_WQX-4917450,2018-07-10,389.1,0.1,0.665,89.1052348877069,96.4469759773131,93.1802511900442,2018,7,4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,1,40.18913907,-111.6999312
UTAHDWQ_WQX-4917450,2018-08-08,135.333333333333,0.1,0.556,78.7449379438588,93.9049097783583,93.1802511900442,2018,8,4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,1,40.18913907,-111.6999312
UTAHDWQ_WQX-4917450,2018-09-18,21.4,,0.403,60.6518649450928,89.3348991796429,,2018,9,4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,1,40.18913907,-111.6999312
UTAHDWQ_WQX-4917450,2018-10-15,67.0666666666667,0.1,0.367,71.8577909371588,88.0061382423749,93.1802511900442,2018,10,4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,1,40.18913907,-111.6999312
UTAHDWQ_WQX-4917470,2012-10-03,,,0.253,,82.7241307399308,,2012,10,4917470,UTAH LAKE AT  MIXING ZONE-WLA,1,40.18735,-111.674633
UTAHDWQ_WQX-4917470,2012-10-11,7,,0.489,49.6893785622326,92.0815473505432,,2012,10,4917470,UTAH LAKE AT  MIXING ZONE-WLA,1,40.18735,-111.674633
UTAHDWQ_WQX-4917500,1989-07-11,66.7,1.8,0.008,71.8040105881607,33.6780698918537,51.5299941587605,1989,7,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,1990-08-14,38.6,0.175,,66.4384048321784,,85.1161876858948,1990,8,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,1990-09-12,10.4,0.7,,53.5731149583053,,65.1396859421571,1990,9,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,1990-10-02,61.6,0.1,0.34,71.0236929499923,86.921027770065,93.1802511900442,1990,10,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,1990-10-18,25.6,0.18,0.11,62.4098309680729,70.8968211942523,84.7102453488047,1990,10,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,1990-11-16,18.5,0.32,0.04,59.2233308817468,56.5320882484179,76.4192480207443,1990,11,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,1991-01-22,113.8,0.9,0.06,77.0448811378008,62.2896927835538,61.5182450306293,1991,1,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,1991-04-04,19.9,,0.059,59.9389605682757,62.0510317034612,,1991,4,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,1991-05-07,31.3,0.18,0.06,64.3818935369273,62.2896927835538,84.7102453488047,1991,5,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,1991-05-23,16.6,0.2,0.109,58.1602404415061,70.7671399276538,83.1920003181754,1991,5,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,1991-06-05,4.7,,0.054,45.7815882105041,60.7935734612127,,1991,6,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,1991-07-10,19.7,0.5,0.034,59.8398688166481,54.2243194495495,69.9882508718688,1991,7,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,1991-07-31,,0.4,0.083,,66.8975366307117,73.2037494463066,1991,7,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,1991-08-28,45.8,,0.109,68.1162269338886,70.7671399276538,,1991,8,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,1997-07-15,9.7,0.5,0.06733,52.8895549368466,63.9264038163121,69.9882508718688,1997,7,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,1997-09-11,27.2,0.44,,63.0045585080922,,71.8303297553263,1997,9,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,1999-07-06,33.2,0.3,0.052,64.9600142827992,60.2576608038563,77.3492481103367,1999,7,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,1999-08-19,32.2,0.3,0.024,64.6599908995191,49.2783643909408,77.3492481103367,1999,8,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2001-07-19,3.8,0.3,0.082,43.6963604646443,66.7254133111524,77.3492481103367,2001,7,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2001-09-21,,0.1,,,,93.1802511900442,2001,9,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2002-06-14,44.3,0.25,0.072,67.7895596818712,64.878658890028,79.9765017437376,2002,6,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2002-08-01,31.9,0.3,0.164,64.5681649560477,76.5681032751036,77.3492481103367,2002,8,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2003-07-03,1.2,0.3,0.021,32.3885744721487,47.3822186156726,77.3492481103367,2003,7,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2003-07-31,24,0.2,0.063,61.7767080757134,62.9825131147598,83.1920003181754,2003,7,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2004-06-22,4.3,0.37,0.038,44.9090133726823,55.8037234681147,74.3271752588851,2004,6,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2005-06-02,,0.25,,,,79.9765017437376,2005,6,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2005-07-07,2.8,0.8,,40.7005664825472,,63.2154985744378,2005,7,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2005-09-28,10,0.15,0.043,53.1883597622716,57.5590416428486,87.3374989822056,2005,9,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2006-05-18,0.9,1,,29.5664133413967,,60,2006,5,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2006-06-29,1.2,0.5,,32.3885744721487,,69.9882508718688,2006,6,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2006-07-13,6.8,0.25,0.035,49.405010825506,54.6359424731497,79.9765017437376,2006,7,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2006-09-12,97.2,0.3,0.058,75.4981206794853,61.8082907497591,77.3492481103367,2006,9,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2007-06-20,,0.3,,,,77.3492481103367,2007,6,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2007-07-10,,0.3,,,,77.3492481103367,2007,7,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2007-08-16,,0.3,,,,77.3492481103367,2007,8,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2008-07-23,,0.3,,,,77.3492481103367,2008,7,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2008-08-04,,0.26,,,,79.4113312671989,2008,8,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2008-09-17,,0.4,,,,73.2037494463066,2008,9,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2009-06-22,6.3,0.2,0.067,48.6557919036294,63.8566351953517,83.1920003181754,2009,6,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2009-07-06,8.9,0.35,0.052,52.0451630248007,60.2576608038563,75.127936814026,2009,7,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2009-08-03,37.2,0.4,0.048,66.075988948148,59.1210543548921,73.2037494463066,2009,8,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2009-09-17,5,0.35,0.045,46.3885859209785,58.2046073547385,75.127936814026,2009,9,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2009-10-07,5.7,0.2,0.0426,47.6739731751854,57.4263303965096,83.1920003181754,2009,10,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2010-06-14,6.1,0.3,0.064,48.3393128452686,63.2061397837073,77.3492481103367,2010,6,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2010-07-15,9.1,,0.071,52.2631719966587,64.6800542539867,,2010,7,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2010-08-19,37.6,0.15,0.12,66.1809097343833,72.1323827475051,87.3374989822056,2010,8,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2011-08-22,17.1,0.3,0.032,58.4513597270195,53.3634498197561,77.3492481103367,2011,8,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2011-09-22,11.5,0.5,0.05,54.5594244169719,59.7007266770797,69.9882508718688,2011,9,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2011-10-12,127.2,0.15,0.07,78.1369119853881,64.4786324371009,87.3374989822056,2011,10,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2012-05-31,,0.2,0.033,,53.800407372824,83.1920003181754,2012,5,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2012-07-02,5.8,0.27,0.029,47.8445861711888,51.9656007858079,78.867493140966,2012,7,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2012-08-15,24,0.35,0.041,61.7767080757134,56.8827233472012,75.127936814026,2012,8,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2012-09-06,11.9,0.25,0.043,54.8948417051525,57.5590416428486,79.9765017437376,2012,9,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2013-06-17,,0.24,0.041,,56.8827233472012,80.5647466847745,2013,6,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2013-07-02,,0.3,0.033,,53.800407372824,77.3492481103367,2013,7,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2013-09-16,41.12,0.2,0.108,67.0588122334512,70.6362634251639,83.1920003181754,2013,9,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2013-10-23,8.52,0.35,0.05,51.6171043036524,59.7007266770797,75.127936814026,2013,10,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2014-06-02,,0.5,0.035,,54.6359424731497,69.9882508718688,2014,6,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2014-07-01,,,0.035,,54.6359424731497,,2014,7,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2014-09-24,11.84,0.13,0.057,54.845254404962,61.5613280032506,89.3995821390677,2014,9,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2014-11-06,,0.35,0.037,,55.425034359548,75.127936814026,2014,11,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2015-05-11,,0.36,0.045,,58.2046073547385,74.7219944769359,2015,5,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2015-06-03,,0.25,0.048,,59.1210543548921,79.9765017437376,2015,6,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2015-07-09,13.28,0.2,0.07,55.9712022031137,64.4786324371009,83.1920003181754,2015,7,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2015-09-29,14.68,0.3,0.064,56.9544278874583,63.2061397837073,77.3492481103367,2015,9,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2016-04-20,,0.45,0.037,,55.425034359548,71.5064959024981,2016,4,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2016-05-25,,0.2,0.071,,64.6800542539867,83.1920003181754,2016,5,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2016-06-30,14.36,0.2,0.065,56.738220789113,63.426299232518,83.1920003181754,2016,6,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2017-05-10,5.7285,0.25,0.053,47.7229009574086,60.5281451724401,79.9765017437376,2017,5,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2017-06-15,4.67133333333333,0.3,0.031,45.7215709499591,52.9126183036891,77.3492481103367,2017,6,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2017-07-11,63.1142857142857,0.2,0.058,71.2619314623402,61.8082907497591,83.1920003181754,2017,7,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2017-08-08,5.83333333333333,0.25,0.057,47.9008040900839,61.5613280032506,79.9765017437376,2017,8,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2017-09-11,6.355,0.3,0.036,48.7410630845323,55.0359689260768,77.3492481103367,2017,9,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2017-10-16,7.20444444444444,0.23,0.048,49.9717885526016,59.1210543548921,81.1780307285494,2017,10,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2017-11-08,11.375,0.15,0.068,54.4522102350511,64.0670094135007,87.3374989822056,2017,11,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2018-05-16,1.85933333333333,0.2,0.051,36.6843385852698,59.9819239846854,83.1920003181754,2018,5,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2018-06-12,18.13,0.15,0.094,59.0251423229619,68.6647859082341,87.3374989822056,2018,6,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2018-07-11,24.4666666666667,0.2,0.055,61.9656272566027,61.0541312303011,83.1920003181754,2018,7,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2018-08-09,73.1566666666667,0.2,0.094,72.7104379830197,68.6647859082341,83.1920003181754,2018,8,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2018-09-19,30.5666666666667,,0.08,64.1493179887302,66.3747782123691,,2018,9,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2018-10-10,25.5566666666667,0.3,0.134,62.3932114293354,73.6993251593029,77.3492481103367,2018,10,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917500,2018-11-20,9.62666666666667,0.2,0.051,52.8151082187474,59.9819239846854,83.1920003181754,2018,11,4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,0,40.16967582,-111.8716056
UTAHDWQ_WQX-4917510,1990-08-14,141.3,0.05,,79.1681846918636,,103.168502061913,1990,8,4917510,UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11,0,40.34856104,-111.840216
UTAHDWQ_WQX-4917510,1990-09-12,25.1,0.1,,62.2163335706112,,93.1802511900442,1990,9,4917510,UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11,0,40.34856104,-111.840216
UTAHDWQ_WQX-4917510,1990-10-18,26.1,0.18,0.11,62.599585433564,70.8968211942523,84.7102453488047,1990,10,4917510,UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11,0,40.34856104,-111.840216
UTAHDWQ_WQX-4917510,1990-11-16,29.4,0.2,0.07,63.7675577553209,64.4786324371009,83.1920003181754,1990,11,4917510,UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11,0,40.34856104,-111.840216
UTAHDWQ_WQX-4917510,1991-01-22,21.3,0.3,0.1,60.6059163833379,69.5434166410309,77.3492481103367,1991,1,4917510,UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11,0,40.34856104,-111.840216
UTAHDWQ_WQX-4917510,1991-04-04,90.5,,0.065,74.7974820354247,63.426299232518,,1991,4,4917510,UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11,0,40.34856104,-111.840216
UTAHDWQ_WQX-4917510,1991-05-07,30.8,0.15,0.057,64.2239191086992,61.5613280032506,87.3374989822056,1991,5,4917510,UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11,0,40.34856104,-111.840216
UTAHDWQ_WQX-4917510,1991-05-23,19,0.3,0.094,59.4849463856228,68.6647859082341,77.3492481103367,1991,5,4917510,UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11,0,40.34856104,-111.840216
UTAHDWQ_WQX-4917510,1991-06-05,19,,0.087,59.4849463856228,67.5658952848951,,1991,6,4917510,UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11,0,40.34856104,-111.840216
UTAHDWQ_WQX-4917510,1991-07-10,27,0.8,0.083,62.9321596555025,66.8975366307117,63.2154985744378,1991,7,4917510,UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11,0,40.34856104,-111.840216
UTAHDWQ_WQX-4917510,1991-07-31,25.6,0.4,0.068,62.4098309680729,64.0670094135007,73.2037494463066,1991,7,4917510,UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11,0,40.34856104,-111.840216
UTAHDWQ_WQX-4917510,1991-08-28,94.5,,0.075,75.221764376442,65.4583312122156,,1991,8,4917510,UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11,0,40.34856104,-111.840216
UTAHDWQ_WQX-4917520,1990-08-14,354.6,0.113,,88.1944157616095,,91.4190951024878,1990,8,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,1990-09-12,37.9,0.1,,66.258870409587,,93.1802511900442,1990,9,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,1990-10-18,28.4,0.12,0.11,63.4280775140898,70.8968211942523,90.5529975566433,1990,10,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,1990-11-16,27,0.19,0.07,62.9321596555025,64.4786324371009,83.9311366903,1990,11,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,1991-01-22,27.5,0.3,0.14,63.1121647058375,74.3213224010521,77.3492481103367,1991,1,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,1991-04-04,67.8,,0.063,71.9644751324237,62.9825131147598,,1991,4,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,1991-05-07,63.5,0.18,0.074,71.3217014768657,65.2677243234992,84.7102453488047,1991,5,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,1991-05-23,52.1,0.3,0.15,69.3805481473289,75.3010211761668,77.3492481103367,1991,5,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,1991-06-05,23.7,,0.088,61.6533102222641,67.7281827655905,,1991,6,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,1991-07-10,29.4,0.9,0.061,63.7675577553209,62.524408871261,61.5182450306293,1991,7,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,1991-07-31,32.1,0.4,0.075,64.6294776556339,65.4583312122156,73.2037494463066,1991,7,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
