MonitoringLocationIdentifier,Date,Depth,Fraction,Result.Unit,Parameter,Result.Value,Year,Month,Monitoring.Location.ID,Monitoring.Location.Name,Provo,Monitoring.Location.Latitude,Monitoring.Location.Longitude
UTAHDWQ_WQX-4917310,2011-09-22,Surface,Dissolved,mg/l,"Hardness, Ca, Mg",289.2,2011,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-09-22,Surface,Dissolved,ug/l,Lead,0.174,2011,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-09-22,Surface,Dissolved,mg/l,Magnesium,43.9,2011,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-09-22,Surface,Dissolved,,N:P ratio (mass),9.51282051282051,2011,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-09-22,Surface,Dissolved,,N:P ratio (molar),21.0359179384667,2011,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-09-22,Surface,Dissolved,mg/l,Nitrogen,0.371,2011,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-09-22,Surface,Dissolved,mg/l,Phosphate-phosphorus,0.039,2011,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-09-22,Surface,Dissolved,mg/l,Potassium,13.5,2011,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-09-22,Surface,Dissolved,ug/l,Selenium,1.15,2011,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-09-22,Surface,Dissolved,mg/l,Sodium,129,2011,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-09-22,Surface,Dissolved,mg/l,Total dissolved solids,776,2011,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-09-22,Surface,N/A,mg/l,Dissolved oxygen (DO),8.72,2011,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-09-22,Surface,N/A,%,Dissolved oxygen saturation,112,2011,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-09-22,Surface,N/A,umho/cm,Specific conductance,1242,2011,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-09-22,Surface,N/A,deg C,"Temperature, water",19.97,2011,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-09-22,Surface,N/A,None,pH,8.6,2011,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-09-22,Surface,Total,ug/l,Chlorophyll a,14.5,2011,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-09-22,Surface,Total,mg/l,Phosphate-phosphorus,0.04,2011,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-09-22,Surface,Total,mg/l,Total suspended solids,6.8,2011,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,N/A,N/A,m,"Depth, Secchi disk depth",0.15,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Dissolved,ug/l,Arsenic,10.2,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Dissolved,ug/l,Barium,123,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Dissolved,ug/l,Boron,231,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Dissolved,mg/l,Calcium,40.6,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Dissolved,ug/l,Copper,1.45,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Dissolved,mg/l,"Hardness, Ca, Mg",281.9,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Dissolved,mg/l,Inorganic nitrogen (nitrate and nitrite),0.105,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Dissolved,mg/l,Magnesium,43.9,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Dissolved,,N:P ratio (mass),20.9243697478992,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Dissolved,,N:P ratio (molar),46.2705382002876,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Dissolved,mg/l,Nitrogen,0.498,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Dissolved,mg/l,Phosphate-phosphorus,0.0238,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Dissolved,mg/l,Potassium,13.3,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Dissolved,ug/l,Selenium,1.22,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Dissolved,mg/l,Sodium,134,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Dissolved,mg/l,Total dissolved solids,678,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,N/A,mg/l,Dissolved oxygen (DO),9.18,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,N/A,%,Dissolved oxygen saturation,102.3,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,N/A,umho/cm,Specific conductance,1204,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,N/A,deg C,"Temperature, water",13.44,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,N/A,None,pH,8.48,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Total,mg/l,Ammonia-nitrogen,0.041,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Total,ug/l,Chlorophyll a,61.8,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Total,mg/l,Phosphate-phosphorus,0.045,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Total,mg/l,Total suspended solids,53,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2011-10-12,Surface,Total,mg/l,Total volatile solids,11,2011,10,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-05-31,N/A,N/A,m,"Depth, Secchi disk depth",0.2,2012,5,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-05-31,Surface,Dissolved,mg/l,Inorganic nitrogen (nitrate and nitrite),0.255,2012,5,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-05-31,Surface,Dissolved,,N:P ratio (mass),13.3653846153846,2012,5,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-05-31,Surface,Dissolved,,N:P ratio (molar),29.5551812006085,2012,5,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-05-31,Surface,Dissolved,mg/l,Nitrogen,0.695,2012,5,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-05-31,Surface,Dissolved,mg/l,Phosphate-phosphorus,0.052,2012,5,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-05-31,Surface,Dissolved,mg/l,Total dissolved solids,746,2012,5,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-05-31,Surface,N/A,mg/l,Dissolved oxygen (DO),7.44,2012,5,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-05-31,Surface,N/A,%,Dissolved oxygen saturation,92.9,2012,5,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-05-31,Surface,N/A,umho/cm,Specific conductance,1275,2012,5,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-05-31,Surface,N/A,deg C,"Temperature, water",18.71,2012,5,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-05-31,Surface,N/A,None,pH,8.44,2012,5,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-05-31,Surface,Total,mg/l,Phosphate-phosphorus,0.047,2012,5,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-05-31,Surface,Total,mg/l,Total suspended solids,30,2012,5,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-07-02,N/A,N/A,m,"Depth, Secchi disk depth",0.24,2012,7,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-07-02,Surface,Dissolved,mg/l,Inorganic nitrogen (nitrate and nitrite),0.035,2012,7,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-07-02,Surface,Dissolved,,N:P ratio (mass),6.57317073170732,2012,7,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-07-02,Surface,Dissolved,,N:P ratio (molar),14.5354030301922,2012,7,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-07-02,Surface,Dissolved,mg/l,Nitrogen,0.539,2012,7,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-07-02,Surface,Dissolved,mg/l,Phosphate-phosphorus,0.082,2012,7,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-07-02,Surface,Dissolved,mg/l,Total dissolved solids,826,2012,7,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-07-02,Surface,N/A,mg/l,Dissolved oxygen (DO),7.3,2012,7,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-07-02,Surface,N/A,%,Dissolved oxygen saturation,105.5,2012,7,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-07-02,Surface,N/A,umho/cm,Specific conductance,1353,2012,7,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-07-02,Surface,N/A,deg C,"Temperature, water",25.97,2012,7,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-07-02,Surface,N/A,None,pH,8.1,2012,7,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-07-02,Surface,Total,mg/l,Phosphate-phosphorus,0.038,2012,7,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-07-02,Surface,Total,mg/l,Total suspended solids,41.2,2012,7,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-07-02,Surface,Total,mg/l,Total volatile solids,8.8,2012,7,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Bottom,Dissolved,mg/l,Inorganic nitrogen (nitrate and nitrite),0.079,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Bottom,Dissolved,,N:P ratio (mass),6.64367816091954,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Bottom,Dissolved,,N:P ratio (molar),14.6913177237326,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Bottom,Dissolved,mg/l,Nitrogen,0.578,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Bottom,Dissolved,mg/l,Phosphate-phosphorus,0.087,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Bottom,N/A,mg/l,Dissolved oxygen (DO),1.67,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Bottom,N/A,%,Dissolved oxygen saturation,23.2,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Bottom,N/A,umho/cm,Specific conductance,1396,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Bottom,N/A,deg C,"Temperature, water",24.16,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Bottom,N/A,None,pH,7.96,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Bottom,Total,mg/l,Ammonia-nitrogen,0.058,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Bottom,Total,mg/l,Phosphate-phosphorus,0.15,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,N/A,N/A,m,"Depth, Secchi disk depth",0.2,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Surface,Dissolved,mg/l,Inorganic nitrogen (nitrate and nitrite),0.07,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Surface,Dissolved,,N:P ratio (mass),7.95945945945946,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Surface,Dissolved,,N:P ratio (molar),17.6009350537087,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Surface,Dissolved,mg/l,Nitrogen,0.589,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Surface,Dissolved,mg/l,Phosphate-phosphorus,0.074,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Surface,Dissolved,mg/l,Total dissolved solids,876,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Surface,N/A,mg/l,Dissolved oxygen (DO),6.14,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Surface,N/A,%,Dissolved oxygen saturation,85.6,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Surface,N/A,umho/cm,Specific conductance,1397,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Surface,N/A,deg C,"Temperature, water",24.19,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Surface,N/A,None,pH,8.25,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Surface,Total,mg/l,Ammonia-nitrogen,0.127,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Surface,Total,ug/l,Chlorophyll a,46.2,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Surface,Total,mg/l,Phosphate-phosphorus,0.096,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Surface,Total,mg/l,Total suspended solids,62,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-08-15,Surface,Total,mg/l,Total volatile solids,10.7,2012,8,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-09-06,N/A,N/A,m,"Depth, Secchi disk depth",0.2,2012,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-09-06,Surface,Dissolved,mg/l,Inorganic nitrogen (nitrate and nitrite),0.038,2012,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-09-06,Surface,Dissolved,,N:P ratio (mass),15.0740740740741,2012,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-09-06,Surface,Dissolved,,N:P ratio (molar),33.3336453466388,2012,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-09-06,Surface,Dissolved,mg/l,Nitrogen,0.407,2012,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-09-06,Surface,Dissolved,mg/l,Phosphate-phosphorus,0.027,2012,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-09-06,Surface,Dissolved,mg/l,Total dissolved solids,842,2012,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-09-06,Surface,N/A,mg/l,Dissolved oxygen (DO),13.54,2012,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-09-06,Surface,N/A,%,Dissolved oxygen saturation,185,2012,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-09-06,Surface,N/A,umho/cm,Specific conductance,1432,2012,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-09-06,Surface,N/A,deg C,"Temperature, water",22.83,2012,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-09-06,Surface,N/A,None,pH,9,2012,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-09-06,Surface,Total,mg/l,Ammonia-nitrogen,0.057,2012,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-09-06,Surface,Total,ug/l,Chlorophyll a,44.7,2012,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-09-06,Surface,Total,mg/l,Phosphate-phosphorus,0.052,2012,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-09-06,Surface,Total,mg/l,Total suspended solids,23.2,2012,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2012-09-06,Surface,Total,mg/l,Total volatile solids,10.4,2012,9,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2013-06-17,Bottom,Dissolved,mg/l,Calcium,62.4,2013,6,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2013-06-17,Bottom,Dissolved,mg/l,"Hardness, Ca, Mg",396.4,2013,6,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2013-06-17,Bottom,Dissolved,mg/l,Inorganic nitrogen (nitrate and nitrite),0.213,2013,6,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2013-06-17,Bottom,Dissolved,mg/l,Magnesium,58.5,2013,6,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
UTAHDWQ_WQX-4917310,2013-06-17,Bottom,Dissolved,,N:P ratio (mass),11.6545454545455,2013,6,4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,0,40.32087284,-111.7775375
