"SiteCode","SiteName","date","month","Turbidity.ntu","temp.C","windspeed.m.s","winddir.deg","winddir.deg.180","fetch","Latitude","Longitude","depth","rho","v","waveheight","waveperiod","wavelength","tau.wind"
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-06-03,6,NA,20.3066666666667,1.88333333333333,177.646606116421,357.646606116421,21092.5,40.23717289,-111.7646472,3.1,998.136953909757,0.000000996174077392575,0.0940713388144047,1.38008986963116,2.97272447564346,0.0013
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-06-04,6,NA,21.4445833333333,2.2375,201.04501864624,21.0450186462401,15068.0996094,40.23717289,-111.7646472,3.1,997.89159207531,0.000000969518536769146,0.118416442403621,1.59516328889982,3.97125002720931,0.0067
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-06-05,6,NA,21.4164583333333,4.32916666666667,129.434900530703,309.434900530703,23013.4003906,40.23717289,-111.7646472,3.1,997.897817382123,0.000000970163815743584,0.278463386409124,2.53305383769112,9.81179571695926,0.1497
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-06-06,6,NA,21.2066666666667,1.90416666666667,160.458947497726,340.458947497726,21289.8007813,40.23717289,-111.7646472,3.1,997.943997949915,0.000000974998467506851,0.096015335887805,1.39327077476916,3.0297774592975,0.0015
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-06-07,6,NA,22.1633333333333,1.9875,185.152292590512,5.1522925905121,16335.4003906,40.23717289,-111.7646472,3.1,997.72977054002,0.000000953254209763149,0.0993684215197974,1.44533119771878,3.26041401015561,0.0022
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-06-08,6,13.0090625,22.9048958333333,3.89583333333333,334.092113594218,154.092113594218,22950.5996094,40.23717289,-111.7646472,3.1,997.55736276364,0.0000009369192209136,0.255568276000721,2.37685733187682,8.71183928510619,0.1147
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-06-09,6,19.513125,21.8567708333333,5.175,40.4101742816235,220.410174281624,25280.6992188,40.23717289,-111.7646472,3.1,997.799431626523,0.000000960138441100933,0.321189736873405,2.7976898779558,11.722714382217,0.2082
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-06-10,6,27.06109375,21.3926041666667,4.99166666666667,117.548885792789,297.548885792789,16295.2001953,40.23717289,-111.7646472,3.1,997.903091023279,0.000000970711636670162,0.277610069866267,2.74331490110176,11.3273708590228,0.1751
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-06-11,6,23.4809375,20.5538541666667,3.79583333333333,140.01905176149,320.01905176149,26409.8007813,40.23717289,-111.7646472,3.1,998.084796451599,0.000000990286864581006,0.257482378876825,2.33849453923878,8.44672736723,0.1134
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-06-12,6,38.9044270833333,19.3995833333333,6.4875,21.0226738380555,201.022673838056,15071.2998047,40.23717289,-111.7646472,3.1,998.322839197287,0.00000101825404290563,0.307430359209968,3.12528748818807,14.1033820877012,0.2368
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-06-13,6,33.8430729166667,16.8645833333333,3.3875,115.664034779813,295.664034779813,14603.0996094,40.23717289,-111.7646472,3.1,998.795100204961,0.00000108417719294451,0.199814547263624,2.17140946692368,7.32221371838866,0.0719
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-06-14,6,37.9231770833333,16.2645833333333,2.09583333333333,162.500160908669,342.500160908669,20796.5996094,40.23717289,-111.7646472,3.1,998.896380843243,0.00000110075198259014,0.112806839663466,1.51142468714106,3.56538160192097,0.0042
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-06-15,6,25.5319270833333,17.6272916666667,2.3625,179.859563939862,359.859563939862,20524.5,40.23717289,-111.7646472,3.1,998.660475517043,0.00000106366033275372,0.136504800835026,1.66655867069338,4.33438711191299,0.0115
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-06-16,6,19.615,19.0103125,1.94583333333333,206.887115042411,26.8871150424114,24427.4003906,40.23717289,-111.7646472,3.1,998.399923661618,0.00000102796488110979,0.101339394512986,1.41943378037091,3.14462794892456,0.002
