"MonitoringLocationIdentifier","MonitoringLocationName","LatitudeMeasure","LongitudeMeasure","Date","Turbidity","chlorophyll.pheophytincorrected","organic.carbon","total.suspended.solids","k","datetime","secchidepth.m","Month","k.estimated"
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-09-19,48.8,26.6,7.83,50,NA,NA,NA,NA,NA
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-10-10,165,24.2,7.36,144,NA,2018-10-10 13:55:00,0.3,10,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2018-11-20,25.9,8.72,6.94,24.8,NA,2018-11-20 11:50:00,0.2,11,3.244116
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2019-04-18,69.1,8.067,5.795,63.5,NA,2019-04-18 12:40:00,0.2,4,3.244116
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2019-04-18,69.1,8.067,5.795,63.5,NA,2019-04-18 12:40:00,0,4,Inf
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2019-05-13,16.795,1.617,5.85,6,NA,2019-05-13 14:25:00,0.92,5,1.177583
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2019-05-13,16.795,1.617,5.85,6,NA,2019-05-13 14:25:00,0.92,5,1.177583
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2019-06-18,50.75,NA,5.61,42,2.193007,2019-06-18 13:20:00,0.3,6,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2019-07-08,165.5,6.76,5.83,144,1.707047,2019-07-08 16:30:00,0.25,7,2.797327
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2019-08-12,63.8,NA,6.72,56.8,2.810452,2019-08-12 16:31:36,0.27,8,2.657958
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2019-09-23,62.5,15.48,7.12,50.65,1.768927,2019-09-23 14:08:00,0.25,9,2.797327
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,1989-07-11,116.2,NA,NA,NA,NA,1989-07-11 08:30:00,1.8,7,0.7541039
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,1990-08-14,NA,NA,NA,NA,NA,1990-08-14 08:00:00,0.175,8,3.544916
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,1990-09-12,NA,NA,NA,NA,NA,1990-09-12 08:00:00,0.7,9,1.411912
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,1990-10-02,NA,NA,NA,NA,NA,1990-10-02 10:15:00,0.1,10,5.140383
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,1990-10-18,NA,NA,NA,NA,NA,1990-10-18 12:10:00,0.18,10,3.479218
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,1990-11-16,NA,NA,NA,NA,NA,1990-11-16 12:00:00,0.32,11,2.374381
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,1991-01-22,NA,NA,NA,NA,NA,1991-01-22 14:15:00,0.9,1,1.194896
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,1991-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,1991-05-07,NA,NA,NA,NA,NA,1991-05-07 10:30:00,0.18,5,3.479218
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,1991-05-23,NA,NA,NA,NA,NA,1991-05-23 12:20:00,0.2,5,3.244116
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,1991-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,1991-07-10,NA,NA,NA,NA,NA,1991-07-10 09:50:00,0.5,7,1.765404
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,1991-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,1997-07-15,NA,NA,NA,NA,NA,1997-07-15 11:05:00,0.5,7,1.765404
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,1997-09-11,NA,NA,NA,NA,NA,1997-09-11 11:15:00,0.44,9,1.92181
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,1999-07-06,NA,NA,NA,NA,NA,1999-07-06 15:03:00,0.3,7,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,1999-08-19,NA,NA,NA,NA,NA,1999-08-19 12:56:00,0.3,8,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2001-07-19,NA,NA,NA,NA,NA,2001-07-19 10:47:00,0.3,7,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2001-09-21,NA,NA,NA,NA,NA,2001-09-21 11:50:00,0.1,9,5.140383
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2002-06-14,NA,NA,NA,NA,NA,2002-06-14 09:25:00,0.25,6,2.797327
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2002-08-01,NA,NA,NA,NA,NA,2002-08-01 10:09:00,0.3,8,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2003-07-03,NA,NA,NA,NA,NA,2003-07-03 09:35:00,0.3,7,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2003-07-31,NA,NA,NA,NA,NA,2003-07-31 10:44:00,0.2,7,3.244116
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2004-06-22,NA,NA,NA,NA,NA,2004-06-22 09:56:00,0.37,6,2.156159
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2004-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2005-06-02,NA,NA,NA,NA,NA,2005-06-02 11:12:00,0.25,6,2.797327
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2005-07-07,NA,NA,NA,NA,NA,2005-07-07 11:12:00,0.8,7,1.292106
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2005-09-28,NA,NA,NA,NA,NA,2005-09-28 11:20:00,0.15,9,3.92701
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2006-05-18,NA,NA,NA,NA,NA,2006-05-18 11:04:00,1,5,1.114153
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2006-06-29,NA,NA,NA,NA,NA,2006-06-29 10:55:00,0.5,6,1.765404
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2006-07-13,NA,NA,NA,NA,NA,2006-07-13 11:15:00,0.25,7,2.797327
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,2006-09-12,NA,NA,NA,NA,NA,2006-09-12 11:47:00,0.3,9,2.478351
"4917500","UTAH LAKE 3 MI WNW OF LINCOLN BEACH",40.16968,-111.8716,1978-08-31,80,NA,NA,NA,NA,NA,NA,NA,NA
"4917510","UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11",40.34856,-111.8402,1990-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917510","UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11",40.34856,-111.8402,1990-09-12,NA,NA,NA,NA,NA,1990-09-12 08:00:00,0.1,9,5.140383
"4917510","UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11",40.34856,-111.8402,1990-10-18,NA,NA,NA,NA,NA,1990-10-18 10:50:00,0.18,10,3.479218
"4917510","UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11",40.34856,-111.8402,1990-11-16,NA,NA,NA,NA,NA,1990-11-16 12:50:00,0.2,11,3.244116
"4917510","UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11",40.34856,-111.8402,1991-01-22,NA,NA,NA,NA,NA,1991-01-22 12:40:00,0.3,1,2.478351
"4917510","UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11",40.34856,-111.8402,1991-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917510","UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11",40.34856,-111.8402,1991-05-07,NA,NA,NA,NA,NA,1991-05-07 11:30:00,0.15,5,3.92701
"4917510","UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11",40.34856,-111.8402,1991-05-23,NA,NA,NA,NA,NA,1991-05-23 14:06:00,0.3,5,2.478351
"4917510","UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11",40.34856,-111.8402,1991-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917510","UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11",40.34856,-111.8402,1991-07-10,NA,NA,NA,NA,NA,1991-07-10 12:30:00,0.8,7,1.292106
"4917510","UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11",40.34856,-111.8402,1991-07-31,NA,NA,NA,NA,NA,1991-07-31 12:45:00,0.4,7,2.047374
"4917510","UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11",40.34856,-111.8402,1991-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917510","UTAH LAKE 4 MI E OF SARATOGA SPRINGS #11",40.34856,-111.8402,1978-08-31,83,NA,NA,NA,NA,NA,NA,NA,NA
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2009-06-22,NA,NA,NA,59.3,NA,2009-06-22 13:09:00,0.2,6,3.244116
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2009-07-06,NA,NA,NA,62.4,NA,2009-07-06 12:03:00,0.3,7,2.478351
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2009-08-03,NA,NA,NA,48.4,NA,2009-08-03 12:25:00,0.25,8,2.797327
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2009-09-17,NA,NA,NA,27.6,NA,2009-09-17 12:05:00,0.3,9,2.478351
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2009-10-07,NA,NA,NA,32.4,NA,2009-10-07 14:20:00,0.3,10,2.478351
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2010-06-14,NA,2.3,NA,28,NA,2010-06-14 13:07:49,0.3,6,2.478351
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2010-07-15,NA,7.7,NA,44,NA,2010-07-15 12:14:29,0,7,Inf
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2010-08-23,NA,14.2,NA,120,NA,2010-08-23 10:34:13,0.15,8,3.92701
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2011-08-22,NA,51.8,NA,52,NA,2011-08-22 12:51:54,0.2,8,3.244116
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2011-09-22,NA,35.2,NA,33,NA,2011-09-22 11:35:06,0.55,9,1.657133
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2011-10-12,NA,26,NA,45.3,NA,2011-10-12 13:29:01,0.2,10,3.244116
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2012-05-31,NA,NA,NA,24.4,NA,2012-05-31 12:13:16,0.2,5,3.244116
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2012-07-02,NA,4.2,NA,44,NA,2012-07-02 13:45:00,0.21,7,3.140694
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2012-08-15,NA,31.5,NA,50,NA,2012-08-15 10:06:00,0.2,8,3.244116
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2012-09-06,NA,14.8,NA,30,NA,2012-09-06 13:00:00,0.2,9,3.244116
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2019-05-13,33.15,NA,5.74,11.6,NA,2019-05-13 15:50:00,0.7,5,1.411912
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2019-05-13,33.15,NA,5.74,11.6,NA,2019-05-13 15:50:00,0.7,5,1.411912
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2019-06-18,64.55,4.85,7.585,52,1.509811,2019-06-18 14:35:00,0.4,6,2.047374
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2019-07-08,68.9,5.8,7.715,62.75,1.949956,2019-07-08 17:35:00,0.25,7,2.797327
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2019-08-12,52.05,6.76,6.3,46.4,2.302822,2019-08-12 17:47:55,0.51,8,1.742341
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2019-09-23,71.55,22.28,6.785,60.3,1.906772,2019-09-23 15:20:00,0.2,9,3.244116
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,1990-08-14,NA,NA,NA,NA,NA,1990-08-14 11:00:00,0.113,8,4.739677
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,1990-09-12,NA,NA,NA,NA,NA,1990-09-12 08:00:00,0.1,9,5.140383
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,1990-10-18,NA,NA,NA,NA,NA,1990-10-18 10:55:00,0.12,10,4.554232
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,1990-11-16,NA,NA,NA,NA,NA,1990-11-16 13:00:00,0.19,11,3.356518
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,1991-01-22,NA,NA,NA,NA,NA,1991-01-22 12:20:00,0.3,1,2.478351
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,1991-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,1991-05-07,NA,NA,NA,NA,NA,1991-05-07 11:45:00,0.18,5,3.479218
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,1991-05-23,NA,NA,NA,NA,NA,1991-05-23 14:15:00,0.3,5,2.478351
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,1991-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,1991-07-10,NA,NA,NA,NA,NA,1991-07-10 13:20:00,0.9,7,1.194896
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,1991-07-31,NA,NA,NA,NA,NA,1991-07-31 12:50:00,0.4,7,2.047374
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,1991-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,1997-07-15,NA,NA,NA,NA,NA,1997-07-15 10:01:00,0.5,7,1.765404
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,1997-09-11,NA,NA,NA,NA,NA,1997-09-11 10:37:00,0.28,9,2.594538
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,1999-07-06,NA,NA,NA,NA,NA,1999-07-06 14:16:00,0.4,7,2.047374
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,1999-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2001-07-19,NA,NA,NA,NA,NA,2001-07-19 10:25:00,0.3,7,2.478351
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2001-09-21,NA,NA,NA,NA,NA,2001-09-21 11:00:00,0.1,9,5.140383
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2002-06-14,NA,NA,NA,NA,NA,2002-06-14 09:03:00,0.3,6,2.478351
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2002-08-01,NA,NA,NA,NA,NA,2002-08-01 09:39:00,0.3,8,2.478351
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2003-07-03,NA,NA,NA,NA,NA,2003-07-03 09:45:00,0.3,7,2.478351
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2003-07-31,NA,NA,NA,NA,NA,2003-07-31 10:07:00,0.2,7,3.244116
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2004-06-22,NA,NA,NA,NA,NA,2004-06-22 09:30:00,0.37,6,2.156159
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2004-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2005-06-02,NA,NA,NA,NA,NA,2005-06-02 10:26:00,0.24,6,2.874194
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2005-07-07,NA,NA,NA,NA,NA,2005-07-07 10:40:00,0.4,7,2.047374
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2005-08-05,NA,NA,NA,NA,NA,2005-08-05 10:16:00,0.2,8,3.244116
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2005-09-28,NA,NA,NA,NA,NA,2005-09-28 10:45:00,0.2,9,3.244116
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2006-05-18,NA,NA,NA,NA,NA,2006-05-18 10:10:00,1,5,1.114153
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2006-06-29,NA,NA,NA,NA,NA,2006-06-29 10:25:00,0.7,6,1.411912
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2006-07-13,NA,NA,NA,NA,NA,2006-07-13 12:00:00,0.3,7,2.478351
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2006-09-12,NA,NA,NA,NA,NA,2006-09-12 11:10:00,0.3,9,2.478351
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2017-05-11,34.3,NA,5.77,30,NA,2017-05-11 10:01:47,0.3,5,2.478351
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2017-05-11,34.3,NA,5.77,30,NA,2017-05-11 10:01:47,0.3,5,2.478351
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2017-05-11,34.3,NA,5.77,30,NA,2017-05-11 10:01:47,0.3,5,2.478351
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2017-05-11,34.3,NA,5.77,30,NA,2017-05-11 10:01:47,0.3,5,2.478351
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2017-05-11,34.3,NA,5.77,30,NA,2017-05-11 10:01:47,0.3,5,2.478351
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2017-05-11,34.3,NA,5.77,30,NA,2017-05-11 10:01:47,0.3,5,2.478351
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2017-06-15,20.3,NA,6.67,13.6,NA,2017-06-15 16:01:47,0.4,6,2.047374
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2017-06-15,20.3,NA,6.67,13.6,NA,2017-06-15 16:01:47,0.4,6,2.047374
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2017-06-15,20.3,NA,6.67,13.6,NA,2017-06-15 16:01:47,0.4,6,2.047374
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2017-06-15,20.3,NA,6.67,13.6,NA,2017-06-15 16:01:47,0.4,6,2.047374
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2017-06-15,20.3,NA,6.67,13.6,NA,2017-06-15 16:01:47,0.4,6,2.047374
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2017-06-15,20.3,NA,6.67,13.6,NA,2017-06-15 16:01:47,0.4,6,2.047374
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2017-06-15,20.3,NA,6.67,13.6,NA,2017-06-15 16:01:47,0.4,6,2.047374
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2017-07-11,67.2,NA,6.63,56,NA,2017-07-11 16:33:01,0.2,7,3.244116
"4917520","UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12",40.34217,-111.8713,2017-07-11,67.2,NA,6.63,56,NA,2017-07-11 16:33:01,0.2,7,3.244116
